Labor Category Entry Name|Description|InactiveFlag|Labor Category Name
41198718_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
41199229_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
41200095_0|P-008890-EMERGENCY TRAUMA TCHN PD-SDMED|0|Position_Record_Number
41200517_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
41200934_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
41201674_0|P-009313-CLIN SOCIAL WORKER 3-SDMED|0|Position_Record_Number
41146888_0|P-008959-CLIN LAB SCI SPEC PD-SDMED|0|Position_Record_Number
41147109_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
41147900_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
41150057_0|P-007928-OCCUPATIONAL THER 2 NEX-SDMED|0|Position_Record_Number
41154675_0|P-006039-Epic Transplant Analyst-SDMED|0|Position_Record_Number
41156790_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
41158312_0|P-009485-PHYS THER PD-SDMED|0|Position_Record_Number
41158313_0|P-009490-OCCUPATIONAL THER 2 PD-SDMED|0|Position_Record_Number
41159332_0|P-004855-PHARMACIST 5 HX-SDMED|0|Position_Record_Number
41159996_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
41160137_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
41160578_0|P-007928-OCCUPATIONAL THER 2 NEX-SDMED|0|Position_Record_Number
41162133_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
41162135_0|P-008231-SYS OPR-SDMED|0|Position_Record_Number
41167139_0|P-008994-MED AST 2-SDMED|0|Position_Record_Number
41168324_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
41169369_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
41169371_0|P-009089-MAMMOGRAPHY TCHNO-SDMED|0|Position_Record_Number
41170890_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
41171922_0|P-005794-Supv Radiation Therapy-SDMED|0|Position_Record_Number
41172128_0|P-008965-ULTRASOUND TCHNO PRN-SDMED|0|Position_Record_Number
41174031_0|P-006475-Nurse Supervisor-SDMED|0|Position_Record_Number
41174038_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
41178185_0|P-009023-Radiology Tech-SDMED|0|Position_Record_Number
41180313_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
41180969_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
41182396_1|P-004477-AMBUL CARE ADMSTN CRD 2 CX-SDCMP|0|Position_Record_Number
41183279_1|P-009119-NURSE PD-SDMED|0|Position_Record_Number
41186065_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
41186307_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
41187080_0|P-009051-REG RESP THER PD-SDMED|0|Position_Record_Number
41187550_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
41189272_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
41190561_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
41190715_0|P-008991-MED AST 2 PD-SDMED|0|Position_Record_Number
41190726_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
41191984_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
41194901_1|P-009139-CLIN NURSE 2-SDCMP|0|Position_Record_Number
41196694_0|P-008793-SURGICAL TCHN PRN-SDMED|0|Position_Record_Number
41197397_1|P-009251-Clinical Care Coordinator-SDMED|0|Position_Record_Number
41198396_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
41198717_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
41200094_0|P-008890-EMERGENCY TRAUMA TCHN PD-SDMED|0|Position_Record_Number
41202690_1|P-000563-Timekeeping Senior Consultant-SDMED|0|Position_Record_Number
41203828_0|P-005426-DIETITIAN 2-SDMED|0|Position_Record_Number
41203838_0|P-004722-Clinical Care Coordinator-SDMED|0|Position_Record_Number
41204098_0|P-005733-Director Periop Svcs-SPD-SDMED|0|Position_Record_Number
41206924_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40691451_0|P-006508-House Supervisor-SDMED|0|Position_Record_Number
40691478_0|P-009281-PHARMACY TCHN 3-SDCMP|0|Position_Record_Number
40691511_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40691585_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40691586_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40691721_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40691756_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40691811_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40691822_0|P-009298-TELEMETRY TCHN-SDMED|0|Position_Record_Number
40691864_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40691936_0|P-009313-CLIN SOCIAL WORKER 3-SDMED|0|Position_Record_Number
40691943_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40691967_0|P-009251-Call Center Specialist-SDMED|0|Position_Record_Number
40691971_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40692154_0|P-004732-HEALTH INFO CODER 4-SDMED|0|Position_Record_Number
40692200_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40692317_0|P-007870-CASE MGR EX-SDMED|0|Position_Record_Number
40692322_0|P-009049-REG RESP THER 1-SDMED|0|Position_Record_Number
40692429_0|P-009251-Patient Access Representative-SDMED|0|Position_Record_Number
40692501_0|P-009054-RESP CARE PRACT TCHN-SDMED|0|Position_Record_Number
40692512_0|P-004722-Credit Recon-Recovery Spec-SDCMP|0|Position_Record_Number
40692523_0|P-008794-Epic Ambulatory Analyst-SDMED|0|Position_Record_Number
40692543_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692576_0|P-004722-BLANK AST 3-SDCMP|0|Position_Record_Number
40692589_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692609_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40692632_0|P-009119-NURSE PD-SDCMP|0|Position_Record_Number
40692657_0|P-009281-PHARMACY TCHN 3-SDCMP|0|Position_Record_Number
40692776_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40692805_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692848_2|P-009247-STF PHARMACIST 2-SDMED|0|Position_Record_Number
40692889_0|P-004663-PATIENT BILLER 3-SDCMP|0|Position_Record_Number
40692910_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40692924_2|P-009119-NURSE PD-SDCMP|0|Position_Record_Number
40692955_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40693014_0|P-004717-PATIENT RCDS ABSTRACTOR 3-SDCMP|0|Position_Record_Number
40693015_0|P-009298-TELEMETRY TCHN-SDMED|0|Position_Record_Number
40693232_0|P-009251-Front Desk Coordinator-SDCMP|0|Position_Record_Number
40693265_0|P-009243-HOSP AST 3 PD-SDCMP|0|Position_Record_Number
40693402_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40693417_0|P-008916-VOC NURSE SR-SDCMP|0|Position_Record_Number
40693439_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40693606_0|P-009265-STERILE PROCESSING TCHN 1-SDMED|0|Position_Record_Number
40693624_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
40693641_0|P-009243-Call Center Specialist-SDCMP|0|Position_Record_Number
40693646_0|P-009282-PHARMACY TCHN 2-SDMED|0|Position_Record_Number
40693652_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693684_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40693698_0|P-008889-CARDIOVASCULAR TCHN-SDMED|0|Position_Record_Number
40693816_0|P-004663-PATIENT BILLER 3-SDCMP|0|Position_Record_Number
000671|BUS TCHL SUPP MGR 1|0|HR Job Code
007738|PROCUREMENT ANL 4|0|HR Job Code
008921|NURSE AID SR PD|0|HR Job Code
000469|MARKETING SPEC 5|0|HR Job Code
007595|HR GENERALIST 2|0|HR Job Code
008110|CARPENTER|0|HR Job Code
005642|FAC PROJECT MGT SPEC 4 HC|0|HR Job Code
008975|HOSP LAB TCHN 2|0|HR Job Code
004966|SPIRITUAL CARE HC SPEC 2 HX|0|HR Job Code
000212|FINANCIAL ANL MGR 1|0|HR Job Code
009412|CTRL SVC TCHN LD 3|0|HR Job Code
005004|AUDIOLOGIST SR EX CEH|0|HR Job Code
004204|QLTY IMPV HC SPEC 3|0|HR Job Code
009088|CT TCHNO LD|0|HR Job Code
009278|PHARMACY TCHN 2 PD|0|HR Job Code
005790|POPULATION HEALTH MGR 1|0|HR Job Code
009138|CLIN NURSE 3|0|HR Job Code
004959|BUS INTEL SPEC 3|0|HR Job Code
009022|RADLG TCHNO SR|0|HR Job Code
007467|VISUAL COMM SPEC 4|0|HR Job Code
007560|BUS TCHL SUPP SUPV 1|0|HR Job Code
005076|MED CTR STOREKEEPER LD|0|HR Job Code
000499|INFO SYS ANL 4|0|HR Job Code
009089|MAMMOGRAPHY TCHNO|0|HR Job Code
007710|FINANCIAL ANL 4|0|HR Job Code
004194|MATERIALS MGT HC SPEC 3|0|HR Job Code
000165|CFO MED CTR|0|HR Job Code
000497|EMPLOYEE REL REPR 4|0|HR Job Code
004173|AMBUL CARE PAT SUPV 1|0|HR Job Code
009471|SPEECH PATHOLOGIST PD|0|HR Job Code
009026|RADLG TCHNO PRN PD|0|HR Job Code
006835|CARDIOVASCULAR MGR 3|0|HR Job Code
004716|PAT RCDS ABSTRACTOR 4|0|HR Job Code
009279|PHARMACY TCHN 1 PD|0|HR Job Code
000563|ORGANIZATIONAL CNSLT 5|0|HR Job Code
005598|COMM HC MGR 4|0|HR Job Code
007598|ACCOUNTING SUPV 2|0|HR Job Code
005659|SUSTAIN OFCR 3|0|HR Job Code
006035|CLIN APPLICATIONS MGR 2|0|HR Job Code
004461|BEH HEALTH PSYCHTRC PROFL 1 HX|0|HR Job Code
008793|SURGICAL TCHN PRN|0|HR Job Code
006912|PROCUREMENT SUPV 2|0|HR Job Code
005765|MED STF SVC MGR 2|0|HR Job Code
006231|RSCH CMPLNC ANL 4|0|HR Job Code
006533|SCRTY MGR 1|0|HR Job Code
000488|PLNG SPEC 4|0|HR Job Code
000657|BUS SYS ANL 4|0|HR Job Code
007719|BENEFITS ANL 2|0|HR Job Code
005209|PRIVACY AND CMPLNC HC PROFL 3|0|HR Job Code
007734|GEN ACCOUNTANT 4|0|HR Job Code
007929|OCCUPATIONAL THER 1 NEX|0|HR Job Code
004909|COMM AND NETWORK TCHL ANL 4 TX|0|HR Job Code
009147|NURSE PRACT 2|0|HR Job Code
000358|EHS SPEC 4|0|HR Job Code
008976|HOSP LAB TCHN 1|0|HR Job Code
005698|SUSTAIN OFCR 5|0|HR Job Code
006147|INSTRUCTIONAL DESIGNER 4|0|HR Job Code
006478|CASE MGT HC MGR 1|0|HR Job Code
004733|HEALTH INFO CODER 3|0|HR Job Code
008931|SURGICAL TCHN|0|HR Job Code
009272|PAT CARE DIALYSIS TCHN 1|0|HR Job Code
009282|PHARMACY TCHN 2|0|HR Job Code
004372|CHARGE DESC ANL 3|0|HR Job Code
009119|NURSE PD|0|HR Job Code
007739|PROCUREMENT ANL 3|0|HR Job Code
004493|PAT REL PROFL 3 CX|0|HR Job Code
004478|AMBUL CARE ADMSTN CRD 3 CX|0|HR Job Code
004800|ADMIN OFCR 3 CX|0|HR Job Code
005087|MED CTR CUSTODIAN|0|HR Job Code
000213|FINANCIAL ANL MGR 2|0|HR Job Code
004477|AMBUL CARE ADMSTN CRD 2 CX|0|HR Job Code
007593|HR AST 3|0|HR Job Code
004605|VOLUNTEER SVC SUPV 2|0|HR Job Code
005706|BUS INTEL SUPV 2|0|HR Job Code
009090|POLYSOMNOGRAPHY TCHNO PRN|0|HR Job Code
006232|ETHICS AND CMPLNC PROFL 3|0|HR Job Code
004162|TRAINER 2|0|HR Job Code
008965|ULTRASOUND TCHNO PRN|0|HR Job Code
005793|RAD THER MGR 1|0|HR Job Code
007743|EMPLOYEE REL REPR 2|0|HR Job Code
004460|BEH HEALTH COUNSELOR 4 HX|0|HR Job Code
009069|HISTO TCHNO 2 PD|0|HR Job Code
008275|CTRL UTILITY PLT OPR LD|0|HR Job Code
004463|BEH HEALTH PSYCHTRC PROFL 3 HX|0|HR Job Code
006580|REVENUE CYCLE HC MGR 2|0|HR Job Code
006811|BEH HEALTH CNSLNG SUPV 2|0|HR Job Code
008274|CTRL UTILITY PLT OPR|0|HR Job Code
005759|MGD CARE SPEC 5|0|HR Job Code
009463|CASE MGR PD|0|HR Job Code
000562|ORGANIZATIONAL CNSLT 4|0|HR Job Code
006592|RADLG SVC MGR 2|0|HR Job Code
006507|NURSE SVC MGR 1|0|HR Job Code
008956|CLIN LAB SCI PD|0|HR Job Code
009611|SRA 3|0|HR Job Code
007547|FUNDRAISER 3|0|HR Job Code
004187|LAUNDRY SUPV 1|0|HR Job Code
000405|TCHL PROJECT MGR 3|0|HR Job Code
004236|PGY2 SPEC POST PHARMD TRAINEE|0|HR Job Code
004566|PARKING OPS ENFORCEMENT SUPV 2|0|HR Job Code
004628|FINANCIAL SVC ANL 3|0|HR Job Code
008952|OCCUPATIONAL THER CERT AST PD|0|HR Job Code
000399|FAC MGT SPEC 5|0|HR Job Code
004672|CLERK SR OR SECR|0|HR Job Code
009316|CLIN SOCIAL WORKER 2 PD|0|HR Job Code
009204|PHYSCN AST PD|0|HR Job Code
006293|EVENTS SPEC 4|0|HR Job Code
006047|CLIN INFORMATICS SUPV 2|0|HR Job Code
004663|PAT BILLER 3|0|HR Job Code
006859|LEAVE OF ABSENCE MGR 1|0|HR Job Code
009154|BIOMED EQUIP TCHN 4|0|HR Job Code
000532|IT ARCHITECT 5|0|HR Job Code
007891|CLIN SOCIAL WORKER 1 NEX|0|HR Job Code
004971|CLIN DOC SPEC 3 HX|0|HR Job Code
005121|CMTY HEALTH OUTR PROFL 3|0|HR Job Code
006522|QLTY IMPV HC MGR 1|0|HR Job Code
004717|PAT RCDS ABSTRACTOR 3|0|HR Job Code
009257|HOSP UNIT SVC CRD 3|0|HR Job Code
004592|PAT REL SUPV 2|0|HR Job Code
005786|PHYSCN NETWORK DEV SPEC 4|0|HR Job Code
005780|PHARMACY MGR 3|0|HR Job Code
007927|OCCUPATIONAL THER 3 NEX|0|HR Job Code
004464|BEH HEALTH PSYCHTRC PROFL 4 HX|0|HR Job Code
006830|RADLG SVC MGR 3|0|HR Job Code
007377|ADMIN OFCR 3|0|HR Job Code
004371|CHARGE DESC ANL 4|0|HR Job Code
009434|MED AST 3|0|HR Job Code
008889|CARDIOVASCULAR TCHN|0|HR Job Code
005917|STRAT SOURCING PROFL 4|0|HR Job Code
006574|CLIN ENGR MGR 1|0|HR Job Code
004208|REGL AND CMPLNC HC SPEC 2|0|HR Job Code
009393|PSYCHOMETRIST|0|HR Job Code
005729|BUS DEV HC MGR 2|0|HR Job Code
007586|SPORTS MED ATH TRAINER 3|0|HR Job Code
007203|ENTERPRISE RISK MGT ANL 2|0|HR Job Code
006525|QLTY IMPV HC SPEC 4|0|HR Job Code
007740|PROCUREMENT ANL 2|0|HR Job Code
004589|MED INTERPRETER SVC SUPV 2|0|HR Job Code
000545|COMM AND NETWORK TCHL ANL 4|0|HR Job Code
005799|REVENUE CYCLE HC MGR 3|0|HR Job Code
000276|CUSTOMER SVC MGR 1|0|HR Job Code
000614|BENEFITS MGR 1|0|HR Job Code
006489|CLIN NURSE EDUC 4|0|HR Job Code
007379|CONTRACT ADM 2|0|HR Job Code
005769|NUC MED SUPV 2|0|HR Job Code
000515|EMPLOYEE REL MGR 2|0|HR Job Code
006476|CASE MGT HC MGR 3|0|HR Job Code
40880595_0|P-009000-Lead OB-GYN Surgery Scheduler-SDMED|0|Position_Record_Number
40880790_0|P-009252-Operating Room Assistant-SDMED|0|Position_Record_Number
40881438_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40881681_0|P-004722-Clinical Care Coordinator-SDMED|0|Position_Record_Number
40882661_0|P-009252-Operating Room Assistant-SDMED|0|Position_Record_Number
40882713_1|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40882969_0|P-008138-ELECTRN-SDMED|0|Position_Record_Number
40883936_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40885171_0|P-005642-Capital Management Analyst-SDMED|0|Position_Record_Number
40886038_0|P-009087-CT TCHNO PD-SDMED|0|Position_Record_Number
40886369_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40887328_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40888765_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40889599_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40890934_0|P-004462-BEH HEALTH PSYCHTRC PROFL 2 HX-SDMED|0|Position_Record_Number
40891171_0|P-009251-Front Desk- Call Center Spec-SDMED|0|Position_Record_Number
40892126_0|P-009251-Front Desk- Call Center Spec-SDMED|0|Position_Record_Number
40892798_0|P-009251-Front Desk Coordinator-SDCMP|0|Position_Record_Number
40893355_1|P-004220-PGY1 Pharmacy Resident-SDMED|0|Position_Record_Number
40893949_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40894480_0|P-009282-PHARMACY TCHN 2-SDMED|0|Position_Record_Number
40894925_0|P-009247-STF PHARMACIST 2-SDMED|0|Position_Record_Number
40898637_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40898884_0|P-009251-Front Desk Coordinator-SDCMP|0|Position_Record_Number
40899161_0|P-004172-Practice Mgr Surgical Special-SDCMP|0|Position_Record_Number
40899630_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40901443_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40901599_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40901712_1|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40901793_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40903025_1|P-009247-STF PHARMACIST 2-SDMED|0|Position_Record_Number
40903436_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40903439_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40903842_0|P-007204-Disability Case Manager-SDMED|0|Position_Record_Number
40904305_0|P-004460-BEH HEALTH COUNSELOR 4 HX-SDCMP|0|Position_Record_Number
40905209_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40906017_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40906844_2|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40907840_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40908044_1|P-004459-BEH HEALTH COUNSELOR 3 HX-SDCMP|0|Position_Record_Number
40909217_0|P-007944-PHYS THER 2 NEX-SDMED|0|Position_Record_Number
40909510_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40909605_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40909785_0|P-009252-Room Service Attendant-SDMED|0|Position_Record_Number
40909942_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40910180_0|P-009463-CASE MGR PD-SDMED|0|Position_Record_Number
40910188_0|P-009148-NURSE PRACT 1-SDMED|0|Position_Record_Number
40910402_0|P-004722-Clinical Care Coordinator-SDMED|0|Position_Record_Number
40912466_0|P-004723-Family House Assistant-SDMED|0|Position_Record_Number
40912958_0|P-005006-CASE MGR EX CEH-SDCMP|0|Position_Record_Number
40913002_0|P-007870-CASE MGR EX-SDMED|0|Position_Record_Number
40913042_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40913916_0|P-004722-Clinical Care Coordinator-SDMED|0|Position_Record_Number
40914262_0|P-004663-PAT BILLER 3-SDMED|0|Position_Record_Number
40915110_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40915792_0|P-008920-EMERGENCY TRAUMA TCHN-SDMED|0|Position_Record_Number
40915822_0|P-009251-Burn Hydrotherapy Room Tech-SDMED|0|Position_Record_Number
40917673_0|P-008897-ANESTHESIA TCHN-SDMED|0|Position_Record_Number
40917958_1|P-007455-Digital Experience Manager-SDMED|0|Position_Record_Number
40918031_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40919328_0|P-004663-PAT BILLER 3-SDMED|0|Position_Record_Number
40920135_0|P-009251-Tech Assistant-SDMED|0|Position_Record_Number
40920233_0|P-009251-Referral Coordinator-SDMED|0|Position_Record_Number
40921070_0|P-009251-Patient Access Representative-SDMED|0|Position_Record_Number
40921417_0|P-008994-MED AST 2-SDMED|0|Position_Record_Number
40921838_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40922023_0|P-009236-Pharmacy Intern-SDMED|0|Position_Record_Number
40922489_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40925170_0|P-004672-CLERK SR OR SECR-SDMED|0|Position_Record_Number
40925809_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40925812_0|P-004204-Clin Quality Improvement Spec-SDMED|0|Position_Record_Number
40928420_0|P-008980-HOSP LAB TCHN 1 PD-SDMED|0|Position_Record_Number
40929036_0|P-009202-PHYSCN AST SR-SDMED|0|Position_Record_Number
40930049_0|P-007944-PHYS THER 2 NEX-SDMED|0|Position_Record_Number
40930485_0|P-009490-OCCUPATIONAL THER 2 PD-SDMED|0|Position_Record_Number
40931278_0|P-009139-CLIN NURSE 2-SDCMP|0|Position_Record_Number
40931521_0|P-008889-CARDIOVASCULAR TCHN-SDMED|0|Position_Record_Number
40932744_0|P-009314-CLIN SOCIAL WORKER 2-SDMED|0|Position_Record_Number
40932792_0|P-009424-PAT TRANSPORT TCHN 2-SDMED|0|Position_Record_Number
40933771_0|P-009390-CERT PHLEBOTOMY TCHN 1 PD-SDMED|0|Position_Record_Number
40933818_0|P-009050-RESP THER 1-SDMED|0|Position_Record_Number
40934077_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40935524_0|P-004460-BEH HEALTH COUNSELOR 4 HX-SDCMP|0|Position_Record_Number
40935742_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40938627_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40938840_0|P-008930-SURGICAL TCHN SR-SDMED|0|Position_Record_Number
40942572_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40944693_0|P-006508-Perinatal Clinical Ops Coord-SDMED|0|Position_Record_Number
40944766_0|P-006508-Perinatal Clinical Ops Coord-SDMED|0|Position_Record_Number
40944775_0|P-004663-PAT BILLER 3-SDMED|0|Position_Record_Number
40945906_0|P-004663-PAT BILLER 3-SDMED|0|Position_Record_Number
40946224_0|P-009204-PHYSCN AST PD-SDCMP|0|Position_Record_Number
40947439_0|P-004718-PAT RCDS ABSTRACTOR 2-SDMED|0|Position_Record_Number
005708|NEURODIAGNOSTIC SVC MGR 1|0|HR Job Code
007737|GEN ACCOUNTANT 1|0|HR Job Code
006945|PAYROLL ANL 4|0|HR Job Code
009549|CLIN RSCH ANL 4|0|HR Job Code
004919|STDT 4|0|HR Job Code
005582|QLTY IMPV HC MGR 4 NMD|0|HR Job Code
006914|CUSTOMER SVC SUPV 2|0|HR Job Code
009247|STF PHARMACIST 2|0|HR Job Code
005732|BUS DEV HC PROFL 4|0|HR Job Code
007867|AUDIOLOGIST EX|0|HR Job Code
007955|RECR THER 1 EX|0|HR Job Code
005525|MED STF SVC SPEC 2|0|HR Job Code
009078|MAMMOGRAPHY TCHNO PD|0|HR Job Code
008909|VOC NURSE SR PD|0|HR Job Code
008865|STERILE PROCESSING TCHN 4|0|HR Job Code
009155|BIOMED EQUIP TCHN 3|0|HR Job Code
004398|HEALTH EDUCATOR 3|0|HR Job Code
005742|DECISION SUPP MGR 3|0|HR Job Code
006502|MATERIALS MGT HC MGR 2|0|HR Job Code
005801|RISK MGT HC MGR 2|0|HR Job Code
000662|IT SCRTY ANL 5|0|HR Job Code
005100|CUSTODIAN PD|0|HR Job Code
005833|LINEN SVC WORKER|0|HR Job Code
005792|RAD THER MGR 2|0|HR Job Code
009066|HISTO TCHNO 2|0|HR Job Code
008991|MED AST 2 PD|0|HR Job Code
005791|POPULATION HEALTH SPEC 4|0|HR Job Code
007748|EMPLOYMENT REPR 3|0|HR Job Code
006608|RESP CARE SUPV 2|0|HR Job Code
009137|CLIN NURSE 4|0|HR Job Code
006038|CLIN APPLICATIONS PROFL 5|0|HR Job Code
005784|PHYSCN NETWORK DEV MGR 1|0|HR Job Code
008938|CLIN LAB SCI SPEC SR|0|HR Job Code
005755|MGD CARE MGR 4|0|HR Job Code
007726|COMPENSATION ANL 3|0|HR Job Code
005594|INFO SYS HC MGR 4|0|HR Job Code
007742|EMPLOYEE REL REPR 1|0|HR Job Code
000621|EMPLOYMENT MGR 1|0|HR Job Code
008798|CLIN IMG IT SPEC 2|0|HR Job Code
007176|DATABASE ADM 2|0|HR Job Code
000522|TCHL PROJECT MGT PROFL 4|0|HR Job Code
009221|STERILE PROCESSING TCHN 2 PD|0|HR Job Code
009281|PHARMACY TCHN 3|0|HR Job Code
005785|PHYSCN AST SUPV 2|0|HR Job Code
004192|MATERIALS MGT HC SUPV 1|0|HR Job Code
009607|MED LAB TCHN|0|HR Job Code
000616|COMPENSATION MGR 1|0|HR Job Code
006045|CLIN INFORMATICS MGR 2|0|HR Job Code
006768|REIMB HC ANL 4|0|HR Job Code
004123|SPIRITUAL CARE HC SUPV 2|0|HR Job Code
005058|STOREKEEPER PD|0|HR Job Code
005941|SYS INTEGRATION ENGR 4|0|HR Job Code
009243|HOSP AST 3 PD|0|HR Job Code
006036|CLIN APPLICATIONS MGR 1|0|HR Job Code
006775|CLIN APPL TRAINER 2|0|HR Job Code
006538|PAT ACCESS SVC MGR 3|0|HR Job Code
000214|FINANCIAL ANL MGR 3|0|HR Job Code
009390|CERT PHLEBOTOMY TCHN 1 PD|0|HR Job Code
007123|FINANCIAL ANL SUPV 2|0|HR Job Code
009000|HOSP BLANK AST 4|0|HR Job Code
009485|PHYS THER PD|0|HR Job Code
008932|SURGICAL TCHN PD|0|HR Job Code
008902|PHARMACY TCHN 3 PD|0|HR Job Code
005643|FAC PROJECT MGT SPEC 5 HC|0|HR Job Code
007341|SYS ADMSTN SUPV 1|0|HR Job Code
004608|LVN SUPV 1|0|HR Job Code
009049|REG RESP THER 1|0|HR Job Code
009051|REG RESP THER PD|0|HR Job Code
006046|CLIN INFORMATICS MGR 1|0|HR Job Code
009006|NUC MED TCHNO SR PD|0|HR Job Code
007963|STF PHARMACIST 1 NEX|0|HR Job Code
000510|TCHL PROJECT SUPV 2|0|HR Job Code
006043|CLIN IMG IT SPEC 4|0|HR Job Code
000592|IT SCRTY MGR 2|0|HR Job Code
009012|RAD THER TCHNO SR|0|HR Job Code
004494|PAT REL PROFL 2 CX|0|HR Job Code
009298|TELEMETRY TCHN|0|HR Job Code
005921|COMM SPEC 5|0|HR Job Code
006148|INSTRUCTIONAL DESIGNER 3|0|HR Job Code
004724|BLANK AST 1|0|HR Job Code
000549|ADMIN MGR 3|0|HR Job Code
004804|COMPUTER RESC SPEC 2|0|HR Job Code
000394|FOOD SVC MGR 2|0|HR Job Code
005086|MED CTR CUSTODIAN SR|0|HR Job Code
008917|VOC NURSE|0|HR Job Code
005733|CTRL STERILE MGR 2|0|HR Job Code
